user.id,start_time,end_time,country,os,time,canceled,AddBirthday,StartChat,ReceiveFriendRequest,TimeLinePostLiked,LimitAudience,ClearActivityLog
2287886163,2015-09-27T14:41:11-0700,2017-08-02T10:07:05-0700,Japan,Mac,674.8096608348325,TRUE,0,0,1,1,0,0
2290366700,2015-10-10T05:23:26-0700,2016-07-09T22:22:52-0700,France,Windows,273.70794708399706,TRUE,0,0,1,1,0,0
2305937868,2016-01-12T10:51:45-0800,2017-04-18T09:44:01-0700,Brazil,Mac,461.91129715683644,TRUE,0,0,1,1,0,1
2310032088,2016-06-24T09:45:55-0700,2016-07-03T16:10:09-0700,United Kingdom,Mac,9.266830237500205,TRUE,0,0,0,1,0,1
2345795252,2016-09-12T08:52:50-0700,2016-09-12T08:52:50-0700,Austria,Windows,0,FALSE,0,0,0,1,0,1
2354654835,2015-12-08T19:10:31-0800,2016-03-08T15:39:29-0800,United States,Windows,90.85345326388875,TRUE,0,0,0,0,0,0
2355467633,2016-08-28T14:38:31-0700,2016-10-06T22:06:38-0700,Greece,Windows,39.31119341111117,FALSE,1,0,0,1,0,1
2358120882,2016-02-06T01:04:48-0800,2016-10-11T12:33:06-0700,South Africa,Mac,248.4363236361113,TRUE,0,0,0,1,0,1
2382001767,2015-12-04T23:46:46-0800,2015-12-06T13:42:19-0800,United Kingdom,Mac,1.580243240741116,TRUE,0,0,0,0,0,0
2385887794,2016-05-16T14:15:01-0700,2016-05-22T13:09:49-0700,Canada,Mac,5.95472360817194,TRUE,0,0,1,1,0,1
2413909847,2015-12-07T15:06:48-0800,2016-09-22T12:24:35-0700,Canada,Windows,289.84568610833253,TRUE,0,0,1,0,0,0
2434887139,2015-11-18T21:28:19-0800,2016-08-12T03:43:15-0700,United States,Mac,267.218706931943,TRUE,0,0,1,0,0,0
2453387317,2015-11-14T07:16:29-0800,2015-11-30T13:09:28-0800,United States,Windows,16.24513621805509,TRUE,0,0,0,1,0,0
2471120783,2015-11-05T09:13:38-0800,2016-10-15T04:59:07-0700,United States,Windows,344.7815894722226,TRUE,0,0,0,1,0,0
2483429715,2016-02-01T08:29:24-0800,2016-09-16T10:47:48-0700,United Kingdom,Mac,228.05444795833364,TRUE,0,0,0,1,0,0
2483580272,2015-12-21T09:14:24-0800,2016-03-25T23:41:53-0700,Netherlands,Mac,95.56075354166605,TRUE,0,0,0,0,0,1
2487659461,2016-04-06T04:46:27-0700,2016-07-27T23:30:01-0700,France,Linux,112.78025695139137,TRUE,0,0,0,1,0,1
2501205924,2016-01-15T04:51:01-0800,2016-02-21T06:35:22-0800,Hong Kong,Windows,37.07247542823906,TRUE,0,0,0,0,0,1
2502411418,2016-04-07T12:42:53-0700,2016-10-19T20:27:48-0700,United States,Windows,195.32286561944318,FALSE,0,0,0,1,0,1
2508752573,2016-05-25T11:41:37-0700,2016-06-03T16:06:04-0700,India,Windows,9.183650544443395,TRUE,0,0,0,1,0,0
2523472171,2016-01-27T01:44:31-0800,2016-12-15T18:11:55-0800,Japan,Mac,323.685703519446,FALSE,0,0,0,1,0,1
2525010069,2016-08-30T21:28:25-0700,2016-09-28T19:02:45-0700,Australia,Windows,28.8988465027776,FALSE,0,0,0,1,0,0
2528261899,2016-01-29T02:03:51-0800,2016-06-23T13:24:52-0700,Japan,Windows,146.43126367222433,TRUE,0,0,0,1,0,1
2540043565,2016-08-27T16:40:07-0700,2016-09-06T18:48:10-0700,United States,Mac,10.088928483335838,FALSE,0,0,0,1,0,1
2543074718,2015-09-30T05:09:21-0700,2016-09-09T23:05:27-0700,United States,Windows,345.7472927180532,TRUE,0,0,0,1,0,0
2569113038,2015-12-06T08:28:08-0800,2016-08-20T05:33:24-0700,Switzerland,Mac,257.8369937962956,TRUE,0,0,0,0,0,0
2600354001,2015-10-20T02:31:54-0700,2016-12-05T09:41:55-0800,Switzerland,Mac,412.3402946513891,TRUE,0,0,0,1,0,0
2607181047,2015-10-15T15:26:18-0700,2016-12-01T06:36:20-0800,United States,Windows,412.6736444874979,TRUE,0,0,0,1,0,0
2627655666,2015-09-26T16:54:58-0700,2016-05-07T17:10:23-0700,Spain,Mac,224.01070650139187,TRUE,0,0,0,1,0,0
2638915479,2016-01-03T06:02:16-0800,2016-05-24T04:50:55-0700,United Kingdom,Mac,141.90879183433466,TRUE,0,0,1,1,0,1
2650504076,2016-01-25T09:47:41-0800,2016-01-26T08:45:42-0800,Sri Lanka,Windows,0.9569571759275816,TRUE,0,0,0,0,0,0
2652727693,2016-08-16T14:07:44-0700,2016-09-02T13:48:00-0700,Austria,Windows,16.98629982638966,FALSE,0,0,0,0,0,0
2656838450,2015-09-29T08:43:35-0700,2016-01-18T03:57:20-0800,Japan,Windows,110.84288534722118,TRUE,0,0,0,0,0,0
2696410976,2016-09-19T13:01:04-0700,2016-09-29T09:02:38-0700,United States,Windows,9.834426721167485,FALSE,0,0,1,1,0,1
2701460756,2016-04-26T00:43:24-0700,2016-05-06T22:00:09-0700,Australia,Windows,10.886636601388785,TRUE,0,0,1,0,0,1
2703495721,2015-10-28T05:17:50-0700,2016-04-01T17:31:12-0700,Brazil,Mac,156.50928600450305,TRUE,0,0,1,1,0,0
2713550161,2016-06-06T05:42:53-0700,2016-06-21T16:36:27-0700,India,Windows,15.453876197224526,TRUE,0,0,0,1,0,1
2718700707,2015-12-20T10:26:57-0800,2015-12-28T10:38:10-0800,United Kingdom,Mac,8.007795104169183,TRUE,0,0,0,0,0,0
2720159143,2015-11-05T23:05:58-0800,2015-11-12T05:38:19-0800,Japan,Windows,6.272472158329924,TRUE,0,0,1,1,0,0
2731798280,2015-12-08T05:54:01-0800,2016-07-30T11:58:53-0700,Denmark,Mac,235.21171775139038,TRUE,0,0,0,1,0,0
2737990618,2016-04-30T14:59:08-0700,2016-10-26T23:26:21-0700,United States,Windows,179.35224194861186,FALSE,0,0,0,1,0,1
2741150512,2015-10-10T00:51:53-0700,2016-07-23T12:05:43-0700,United States,Mac,287.4679425115745,TRUE,0,0,0,0,0,0
2756475856,2016-02-03T00:07:53-0800,2016-11-15T15:28:12-0800,Japan,Mac,286.6391089430551,TRUE,0,0,1,0,0,1
2768274316,2016-03-09T22:53:56-0800,2016-03-24T12:51:46-0700,Japan,Windows,14.540163443052439,TRUE,0,0,0,1,0,1
2817788258,2016-05-22T07:34:27-0700,2016-06-09T17:17:53-0700,United Kingdom,Mac,18.405171216665703,TRUE,0,0,0,1,0,1
2817819721,2016-02-17T16:50:35-0800,2016-09-10T07:13:25-0700,United States,Linux,205.5575232638889,TRUE,0,0,0,1,0,0
2827593845,2016-08-08T07:41:50-0700,2016-09-27T01:24:10-0700,United Kingdom,Windows,49.73773480324005,FALSE,0,0,0,0,0,1
2843179396,2016-05-06T00:43:04-0700,2016-05-29T21:28:54-0700,India,Mac,23.865163530091994,TRUE,0,0,0,0,0,0
2864229963,2016-06-27T16:43:20-0700,2016-07-14T08:35:42-0700,United States,Mac,16.66136849722332,TRUE,0,0,1,0,0,1
2865704253,2016-07-08T21:40:39-0700,2016-08-07T18:54:30-0700,United States,Mac,29.88462810972333,TRUE,1,0,0,1,0,1
2875717412,2015-12-05T11:14:47-0800,2016-03-11T10:38:07-0800,France,Mac,96.9745460879637,TRUE,0,0,0,0,0,0
2881325771,2016-04-15T14:32:58-0700,2016-04-19T08:42:10-0700,France,Windows,3.756389251391424,TRUE,0,0,0,1,0,1
2915025362,2016-09-17T20:48:12-0700,2016-09-17T20:48:12-0700,United States,Windows,0,FALSE,0,0,0,1,0,1
2925375939,2016-02-15T12:56:37-0800,2016-03-10T03:23:15-0800,Spain,Windows,23.60183589120154,TRUE,0,0,0,0,0,1
2937893340,2016-06-24T03:04:28-0700,2016-07-12T20:15:18-0700,United Kingdom,Mac,18.7158677138865,TRUE,0,0,0,1,0,1
2975122953,2016-04-29T14:22:51-0700,2016-04-30T18:38:01-0700,United States,Windows,1.1772082833319903,TRUE,0,0,1,0,0,1
3005123186,2015-12-26T13:12:43-0800,2016-07-10T12:55:47-0700,United Kingdom,Windows,196.94658391203592,TRUE,0,0,0,0,0,0
3007142000,2016-09-19T18:30:39-0700,2016-09-21T00:32:48-0700,Japan,Windows,1.2514949589970907,FALSE,1,0,1,1,0,1
3033803176,2016-01-27T21:38:23-0800,2016-12-16T10:06:40-0800,United States,Mac,323.519642431945,FALSE,0,0,0,1,0,1
3045245687,2016-03-06T18:53:10-0800,2016-06-12T14:20:33-0700,Japan,Windows,97.76902689583201,TRUE,0,0,0,1,0,1
3045719243,2016-02-11T17:00:22-0800,2016-02-21T05:18:12-0800,France,Mac,9.512389074072793,TRUE,0,0,0,0,0,1
3056418364,2015-12-28T04:29:54-0800,2017-05-29T23:16:58-0700,Taiwan,Mac,518.7410250641707,FALSE,0,0,1,1,0,1
3059547598,2016-04-24T19:53:11-0700,2016-11-16T18:39:52-0800,Malaysia,Mac,205.9907542916639,FALSE,0,0,0,1,0,1
3068000735,2015-12-16T13:57:15-0800,2016-05-21T23:26:53-0700,Russia,Mac,157.35391965277768,TRUE,0,0,0,0,0,0
3088699900,2016-03-10T09:51:10-0800,2016-03-21T15:34:22-0700,Russia,Windows,11.196669954163497,TRUE,0,0,1,0,1,1
3097241082,2016-09-09T11:43:49-0700,2016-09-11T04:51:02-0700,United States,Mac,1.7133501305540404,FALSE,0,0,0,1,1,1
3103373151,2016-05-19T18:05:37-0700,2016-08-13T06:37:21-0700,India,Windows,85.52204787037162,TRUE,0,0,0,0,0,1
3108399793,2015-12-09T05:04:41-0800,2016-01-28T08:18:33-0800,Japan,Windows,50.13464028935189,TRUE,0,0,0,0,0,0
3120710686,2016-08-21T03:52:50-0700,2016-08-21T19:43:20-0700,France,Windows,0.6600754722230964,TRUE,0,0,0,1,0,1
3133486538,2016-07-28T13:24:44-0700,2016-08-25T10:32:36-0700,United States,Mac,27.88047265972164,TRUE,0,0,0,1,0,1
3140466596,2016-02-27T10:44:56-0800,2016-03-01T16:05:49-0800,Brazil,Mac,3.222846773614486,TRUE,0,0,1,0,0,1
3155653321,2015-10-30T11:04:58-0700,2016-10-11T03:03:58-0700,Canada,Windows,346.66597544583345,TRUE,0,0,1,0,0,0
3179407274,2016-01-12T20:05:53-0800,2016-08-06T22:00:12-0700,United States,Mac,207.0377236277779,TRUE,0,0,0,1,0,1
3179660380,2016-01-31T09:34:04-0800,2016-03-12T08:53:55-0800,Other,Windows,40.972125134720734,TRUE,0,0,0,1,0,0
3195426226,2015-10-09T18:56:06-0700,2016-07-25T22:36:28-0700,United States,Mac,290.15304278888703,TRUE,0,0,0,1,0,0
3198974637,2016-07-28T02:13:15-0700,2016-07-31T11:20:29-0700,Russia,Windows,3.3800322111096643,TRUE,0,0,1,0,0,1
3200292584,2015-12-12T08:10:44-0800,2016-07-10T11:45:47-0700,United States,Windows,211.1076806819429,TRUE,0,0,0,1,0,0
3203317673,2015-12-28T23:14:21-0800,2016-01-22T16:11:56-0800,United States,Mac,24.706656435184456,TRUE,0,0,0,0,0,0
3214289411,2016-01-03T03:24:44-0800,2016-12-20T23:53:11-0800,India,Mac,352.8530999124994,FALSE,0,0,0,1,0,1
3244347350,2016-03-29T08:22:53-0700,2016-06-01T17:33:48-0700,Japan,Mac,64.38258968472414,TRUE,0,0,0,1,0,1
3300998380,2016-08-27T18:16:58-0700,2016-09-16T06:06:16-0700,United States,Mac,19.492573268055587,FALSE,0,0,0,1,0,1
3315554680,2016-08-04T10:40:47-0700,2016-09-04T20:57:55-0700,United Kingdom,Mac,31.428575062500435,TRUE,0,0,0,1,0,1
3325266347,2016-09-15T04:33:14-0700,2016-09-15T04:33:14-0700,India,Mac,0,FALSE,0,0,0,0,0,0
3343019044,2016-06-24T04:32:30-0700,2016-07-03T09:29:27-0700,United Kingdom,Mac,9.20622039028075,TRUE,0,0,0,1,0,1
3374585463,2015-11-19T03:43:36-0800,2016-06-22T02:51:52-0700,Japan,Mac,215.9224181365746,TRUE,0,0,0,0,0,0
3375472728,2016-02-21T08:22:31-0800,2016-05-23T20:45:40-0700,South Africa,Mac,92.47441015694505,TRUE,0,0,0,1,0,1
3377727485,2015-10-22T18:39:34-0700,2016-02-15T16:33:29-0800,United States,Windows,115.9541140847236,TRUE,0,0,0,1,0,0
3382857545,2016-03-19T00:46:49-0700,2016-04-06T16:47:43-0700,Japan,Mac,18.667300960650596,TRUE,0,0,0,0,0,0
3401136023,2016-01-30T07:18:17-0800,2016-03-03T06:57:09-0800,Germany,Mac,32.98533429398029,TRUE,0,0,0,0,0,0
3432032276,2015-11-30T17:20:19-0800,2015-12-07T05:14:38-0800,Other,Windows,6.496053972222076,TRUE,0,0,0,1,0,0
3453719173,2015-11-29T02:50:34-0800,2016-02-21T01:49:35-0800,Other,Mac,83.95765186342652,TRUE,0,0,0,0,0,0
3459891244,2015-10-13T01:07:46-0700,2015-11-05T08:08:20-0800,Japan,Mac,23.33373770139151,TRUE,0,0,0,1,0,0
3474410928,2015-10-24T13:50:26-0700,2015-11-22T20:56:29-0800,United States,Windows,29.3375427277767,TRUE,0,0,0,1,0,0
3490154120,2015-10-04T15:48:14-0700,2016-03-11T07:58:58-0800,United States,Mac,158.71578780092574,TRUE,0,0,0,0,0,0
3506430757,2015-11-16T01:58:47-0800,2017-01-02T15:09:16-0800,Japan,Mac,413.54894999166424,TRUE,0,0,1,0,0,0
3507799151,2016-04-14T19:43:09-0700,2016-04-16T02:52:26-0700,Canada,Mac,1.2981209541638694,TRUE,0,0,0,1,0,1
3508618089,2016-08-08T07:22:40-0700,2016-09-05T02:39:38-0700,Hungary,Windows,27.80345787916415,TRUE,0,0,1,0,0,1
3515819682,2015-10-14T19:19:14-0700,2016-01-23T06:09:56-0800,United States,Windows,100.49355252314773,TRUE,0,0,0,0,0,0
3529857101,2016-05-21T07:17:36-0700,2016-11-03T07:47:44-0700,United Kingdom,Mac,166.02092848610877,FALSE,0,0,0,1,0,1
3531933334,2016-06-24T03:32:21-0700,2016-07-03T10:52:44-0700,United Kingdom,Windows,9.305826688887345,TRUE,0,0,0,1,0,1
3532476949,2016-06-24T03:35:12-0700,2016-07-06T08:12:38-0700,United Kingdom,Mac,12.192667513892385,TRUE,0,0,0,1,0,1
3533870819,2015-12-27T14:29:24-0800,2016-05-27T13:04:57-0700,United States,Windows,151.89969017361048,TRUE,0,0,0,0,0,0
3592132121,2016-07-24T15:30:56-0700,2016-08-29T12:05:11-0700,New Zealand,Mac,35.85712079583307,TRUE,0,0,0,1,0,1
3599211030,2015-12-12T06:36:39-0800,2016-12-22T11:07:31-0800,United Kingdom,Windows,376.1881108180559,FALSE,0,0,0,1,0,0
3654872474,2016-01-16T01:15:06-0800,2016-08-16T12:28:45-0700,Japan,Windows,213.4261539208316,TRUE,0,0,0,1,0,1
3659184616,2016-06-16T16:45:36-0700,2016-06-18T05:58:55-0700,Japan,Mac,1.5509174958351586,TRUE,0,0,1,0,0,1
3668049024,2015-11-17T12:05:47-0800,2015-11-29T09:27:09-0800,Japan,Mac,11.889840049999622,TRUE,0,0,0,1,0,0
3674558674,2016-08-03T12:49:47-0700,2016-08-05T18:22:06-0700,United States,Mac,2.230779741668939,TRUE,0,0,1,1,0,1
3686962745,2016-04-23T00:35:50-0700,2016-04-29T00:14:53-0700,Mexico,Windows,5.9854544750021565,TRUE,0,0,0,1,0,1
3760466573,2016-02-12T04:14:49-0800,2016-04-02T06:53:54-0700,Poland,Windows,50.06880900462744,TRUE,0,0,0,0,0,1
3765178236,2016-07-07T08:03:38-0700,2016-07-08T12:45:01-0700,United States,Mac,1.1954111111108903,TRUE,0,0,0,0,0,0
3771331226,2016-04-10T03:11:34-0700,2016-09-01T04:37:50-0700,Other,Mac,144.05990762731543,FALSE,0,0,0,0,0,0
3775135104,2015-12-15T07:35:31-0800,2016-04-08T08:54:49-0700,Brazil,Mac,115.01341375333583,TRUE,0,0,1,1,0,1
3813436589,2016-05-06T13:42:19-0700,2016-06-05T21:52:52-0700,France,Mac,30.340668156946368,TRUE,0,0,0,1,0,1
3850195860,2015-11-16T03:24:06-0800,2016-05-27T09:17:54-0700,Sweden,Windows,193.20403332083322,TRUE,0,0,0,1,0,0
3876496483,2016-09-29T09:54:29-0700,2016-09-29T09:54:29-0700,United States,Windows,0,FALSE,0,0,0,0,0,0
3880326805,2015-11-24T12:17:15-0800,2016-04-02T04:23:55-0700,United Kingdom,Windows,129.6296362472223,TRUE,0,0,1,0,0,0
3885210568,2015-10-26T00:31:50-0700,2016-03-21T16:44:12-0700,Japan,Mac,147.67526401620495,TRUE,0,0,0,0,0,0
3915032127,2016-04-03T09:53:37-0700,2016-06-17T08:47:46-0700,Netherlands,Mac,74.95427975694338,TRUE,0,0,0,0,0,1
3925875922,2016-03-17T02:23:43-0700,2016-07-17T08:47:19-0700,Japan,Mac,122.26639606805476,TRUE,0,0,0,1,0,1
3926981500,2016-09-24T14:06:55-0700,2016-09-24T14:06:55-0700,United States,Windows,0,FALSE,0,0,0,0,0,0
3928118532,2016-05-20T01:50:20-0700,2016-11-05T07:44:56-0700,India,Mac,169.24625283194482,FALSE,0,0,0,1,0,1
3952008431,2015-10-08T07:04:48-0700,2016-09-25T13:09:03-0700,United States,Windows,353.25295443287047,FALSE,0,0,0,0,0,0
3963857934,2016-04-08T17:30:17-0700,2016-10-06T22:31:32-0700,Other,Windows,181.20921032499936,TRUE,0,0,0,1,0,0
3983240488,2015-12-07T11:27:18-0800,2016-03-31T12:40:29-0700,United States,Mac,115.00916456018608,TRUE,0,0,0,0,0,0
3988229698,2016-01-01T05:53:25-0800,2016-02-01T07:16:35-0800,Canada,Mac,31.05776408471995,TRUE,0,0,0,1,0,1
3990582651,2016-07-16T14:47:06-0700,2016-07-17T05:33:13-0700,Other,Windows,0.6153646430535449,TRUE,0,0,0,1,0,1
4003435769,2015-11-27T21:12:47-0800,2015-12-10T17:20:09-0800,Japan,Windows,12.83845302638875,TRUE,0,0,1,0,0,0
4013640129,2016-07-15T08:33:13-0700,2016-07-16T17:54:53-0700,Portugal,Mac,1.3900553152802917,TRUE,1,0,1,0,0,1
4046665102,2016-02-13T13:31:59-0800,2016-02-14T09:10:24-0800,United States,Windows,0.8183550925939171,TRUE,0,0,0,0,0,1
4055129553,2015-09-28T23:12:53-0700,2015-11-15T21:55:34-0800,India,Mac,47.98797725149914,TRUE,0,0,1,1,0,0
4057644896,2016-03-13T05:18:55-0700,2016-05-24T20:31:09-0700,United Kingdom,Mac,72.63350404444601,TRUE,0,0,0,1,0,1
4088431207,2016-01-17T04:13:58-0800,2016-04-07T00:15:20-0700,Germany,Mac,80.79261891250114,TRUE,0,0,0,1,0,1
4147406514,2016-04-07T14:18:36-0700,2016-05-14T08:37:57-0700,United States,Windows,36.763445965277484,TRUE,0,0,0,1,0,1
4148619096,2016-05-05T17:33:53-0700,2016-09-08T10:57:20-0700,Portugal,Windows,125.72461908564799,FALSE,0,0,0,0,0,1
4177125525,2016-06-02T08:51:21-0700,2016-08-18T17:35:22-0700,United States,Windows,77.36390791666729,TRUE,0,0,0,0,0,1
4191623048,2016-04-23T01:40:31-0700,2016-05-01T01:15:29-0700,France,Windows,7.982621823609537,TRUE,0,0,0,1,0,1
4193525184,2016-09-04T04:26:40-0700,2016-09-04T07:39:17-0700,Netherlands,Windows,0.13377177916963895,FALSE,0,0,0,1,0,1
4194125381,2016-01-03T20:10:52-0800,2017-06-10T06:22:37-0700,Japan,Mac,523.3831621828309,FALSE,0,0,1,1,0,1
4195331250,2016-01-02T01:24:20-0800,2016-12-17T12:01:26-0800,Belgium,Mac,350.4424351388882,FALSE,0,0,0,1,0,1
4204364926,2016-05-06T10:59:31-0700,2016-09-16T17:50:56-0700,United States,Mac,133.28570956249766,TRUE,0,0,0,1,0,1
4226107511,2015-10-02T10:12:57-0700,2016-05-28T06:41:23-0700,United Kingdom,Windows,238.85308544166682,TRUE,0,0,0,1,0,0
4231872530,2016-07-21T19:50:53-0700,2016-07-31T06:37:39-0700,Malaysia,Mac,9.449152731944123,TRUE,0,0,0,1,0,1
4241988508,2015-11-11T01:16:00-0800,2016-05-14T17:43:10-0700,Japan,Windows,185.6438702199056,TRUE,0,0,0,0,0,0
4257453479,2016-02-16T01:01:10-0800,2016-12-02T03:25:51-0800,Japan,Mac,290.1004821458323,FALSE,0,0,0,1,0,1
4264622455,2016-02-15T05:31:05-0800,2016-12-05T05:51:22-0800,Japan,Windows,294.0140924569451,FALSE,0,0,0,1,0,1
4265310188,2016-04-25T04:30:32-0700,2016-07-06T07:47:58-0700,Hungary,Windows,72.13710674768521,TRUE,0,0,0,0,0,1
4266587435,2015-10-20T05:00:13-0700,2015-10-21T10:25:09-0700,Japan,Windows,1.2256511055535741,TRUE,0,0,0,1,0,0
4303098905,2016-05-24T23:44:31-0700,2016-08-30T03:29:00-0700,United States,Mac,97.1558945041683,TRUE,0,1,0,1,0,1
4316642942,2016-02-08T09:02:37-0800,2016-09-18T09:06:15-0700,South Africa,Mac,222.96086347222052,FALSE,0,0,0,0,0,1
4320283963,2016-01-29T04:47:45-0800,2016-02-20T17:29:09-0800,Netherlands,Windows,22.528755318053896,TRUE,0,0,0,1,0,1
4321501433,2016-04-24T10:11:35-0700,2016-05-22T15:53:01-0700,India,Mac,28.237107231667125,TRUE,0,0,1,1,0,1
4352316095,2016-01-17T08:20:45-0800,2016-07-05T12:30:56-0700,Japan,Mac,170.13207411199988,TRUE,0,0,1,1,0,1
4360419709,2016-09-25T16:27:56-0700,2016-09-26T22:06:05-0700,United States,Windows,1.234834412499931,FALSE,0,0,1,0,0,1
4368454598,2016-03-03T10:12:45-0800,2016-09-24T07:02:09-0700,Spain,Mac,204.82598018518476,FALSE,0,0,0,0,0,1
4376257713,2015-10-30T01:37:00-0700,2016-05-28T02:00:06-0700,United Kingdom,Mac,211.01605310185087,TRUE,0,0,0,0,0,0
4381785041,2015-12-21T16:32:11-0800,2016-02-06T05:59:00-0800,Brazil,Windows,46.56029224537037,TRUE,0,0,0,0,0,0
4381863915,2015-09-27T03:12:12-0700,2016-05-25T10:43:39-0700,Japan,Mac,241.3135071111123,TRUE,0,0,0,1,0,0
4413817120,2015-12-03T07:44:37-0800,2016-01-04T03:41:42-0800,United Kingdom,Windows,31.831315663890372,TRUE,0,0,0,1,0,0
4425559593,2015-10-16T22:16:10-0700,2015-10-19T14:23:01-0700,Australia,Windows,2.671434088888102,TRUE,0,0,0,1,0,0
4478957160,2016-09-18T20:32:58-0700,2016-09-22T00:29:22-0700,Germany,Windows,3.1641715416679776,FALSE,0,0,0,1,0,1
4501320105,2016-06-24T08:30:39-0700,2016-07-03T15:55:38-0700,United Kingdom,Windows,9.309018445831207,TRUE,0,0,0,1,0,1
4510893922,2016-09-01T04:29:12-0700,2016-09-01T04:29:12-0700,India,Linux,0,FALSE,0,0,0,0,0,0
4511463678,2015-11-25T08:39:47-0800,2016-04-01T15:07:34-0700,Ireland,Mac,128.22763762731518,TRUE,0,0,0,0,0,0
4521041248,2016-07-01T09:09:14-0700,2016-07-11T22:10:43-0700,United Kingdom,Windows,10.54269976282847,TRUE,0,0,1,1,0,1
4546418821,2016-06-06T12:29:28-0700,2016-09-02T17:43:58-0700,United States,Mac,88.21840807870306,FALSE,0,0,0,0,0,1
4582085749,2016-01-15T07:47:09-0800,2016-07-03T05:23:21-0700,China,Windows,169.85847861111162,TRUE,0,0,0,0,0,0
4592542386,2016-09-23T03:04:27-0700,2016-10-02T16:46:09-0700,Norway,Windows,9.570636093056864,FALSE,0,0,1,0,0,1
4603386938,2016-01-17T18:02:12-0800,2016-02-02T14:44:18-0800,United States,Mac,15.862576720834442,TRUE,0,0,0,1,0,1
4605449820,2016-09-09T21:37:03-0700,2016-09-25T06:11:45-0700,Taiwan,Windows,15.357435148611664,FALSE,0,0,0,1,0,1
4620621022,2015-11-02T08:21:59-0800,2016-11-22T21:32:33-0800,United Kingdom,Windows,386.5490110472242,TRUE,0,0,0,1,0,0
4621225862,2015-12-28T08:45:09-0800,2016-05-20T11:55:12-0700,Italy,Windows,144.09031729166705,TRUE,0,0,0,0,0,1
4626930061,2016-09-25T09:06:13-0700,2016-09-25T15:23:02-0700,United Kingdom,Mac,0.2616843402799633,FALSE,0,0,0,0,0,0
4637496187,2016-03-05T06:47:05-0800,2016-07-02T21:26:00-0700,India,Windows,119.56870332916445,TRUE,0,0,0,1,0,1
4637679779,2016-05-14T16:17:02-0700,2016-05-17T15:14:40-0700,United States,Mac,2.956689969445931,TRUE,0,0,0,1,0,1
4648719154,2016-05-18T08:00:04-0700,2016-08-15T23:20:06-0700,United Kingdom,Mac,89.63891543750232,TRUE,0,0,0,1,0,1
4663152645,2016-01-01T14:22:12-0800,2016-11-23T16:59:33-0800,France,Mac,327.10928188888727,FALSE,0,0,0,1,0,1
4664663083,2016-03-03T11:36:50-0800,2016-03-03T23:54:51-0800,United States,Mac,0.5125225875013404,TRUE,0,0,0,1,0,1
4684922640,2015-10-23T00:37:04-0700,2016-02-19T23:54:14-0800,Republic of Korea,Mac,120.01192733796381,TRUE,0,0,0,0,0,0
4720356296,2015-12-04T12:16:33-0800,2015-12-13T11:38:30-0800,Canada,Mac,8.973576400462123,TRUE,0,0,0,0,0,0
4721645355,2016-05-18T08:19:28-0700,2016-06-24T20:21:29-0700,United Kingdom,Mac,37.50140097916623,TRUE,0,0,0,1,0,1
4742960933,2016-09-03T06:34:06-0700,2016-09-03T06:34:06-0700,Italy,Mac,0,FALSE,0,0,0,1,0,1
4762270167,2016-01-16T17:52:20-0800,2016-07-20T14:55:25-0700,United States,Mac,185.83548006527556,TRUE,0,0,0,1,0,1
4772478661,2016-09-27T00:19:40-0700,2016-09-27T00:19:40-0700,United Kingdom,Windows,0,FALSE,0,0,0,1,0,1
4778467646,2015-11-16T16:23:59-0800,2016-01-28T08:00:02-0800,Japan,Windows,72.65004180555542,TRUE,0,0,0,0,0,0
4780611026,2016-04-23T09:06:00-0700,2016-09-18T09:27:15-0700,Brazil,Windows,148.01476244212853,FALSE,0,0,0,0,0,0
4803685807,2016-04-09T18:22:29-0700,2016-12-25T00:29:02-0800,Japan,Windows,259.2962171402772,FALSE,0,0,1,0,0,1
4812472620,2016-01-25T06:06:02-0800,2016-02-25T19:02:57-0800,United States,Windows,31.539528348612453,TRUE,0,0,1,0,1,1
4825872481,2016-01-14T14:38:13-0800,2016-01-14T18:08:11-0800,Brazil,Windows,0.1458135611123509,TRUE,0,0,1,0,0,1
4832937167,2016-08-31T23:02:35-0700,2016-09-06T04:42:05-0700,India,Windows,5.235771918053429,FALSE,1,0,0,1,0,1
4859009245,2016-09-22T09:57:44-0700,2016-09-27T21:30:28-0700,United States,Windows,5.4810657458341785,FALSE,0,0,0,1,0,1
4919226067,2016-09-27T12:53:35-0700,2016-09-28T01:13:56-0700,Greece,Windows,0.5141434490735883,FALSE,0,0,0,0,0,1
4941071486,2015-11-16T10:59:06-0800,2016-03-16T14:33:49-0700,United States,Windows,121.10745120283458,TRUE,0,0,1,1,0,0
4950542345,2016-01-04T05:36:27-0800,2016-01-06T12:58:21-0800,Japan,Windows,2.3068804916650056,TRUE,0,0,0,1,0,1
4958923362,2016-01-28T09:16:32-0800,2016-06-17T10:51:39-0700,Netherlands,Mac,141.0243942129612,TRUE,0,0,0,0,0,1
4965657679,2016-08-27T17:44:40-0700,2016-08-30T08:31:58-0700,United States,Windows,2.616184861110868,TRUE,0,0,0,0,0,1
4973400319,2015-12-12T05:01:36-0800,2016-01-04T11:06:36-0800,Brazil,Linux,23.25348159722156,TRUE,0,0,0,0,0,0
5011353956,2016-09-25T10:00:37-0700,2016-09-25T10:37:55-0700,United Kingdom,Windows,0.02591326388771887,FALSE,0,0,0,0,0,0
